ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
99,3,884,120,34,kia clarus,kia,clarus,4,7,3,0,9,4984,1793,85,1195,5,4,473,177,142,7.800000191,12.10000038,12.10000038,10.66666698,185,10.69999981,26990,0.575042903,10564.6377,16.70431709,1615.75,2.55474925,160.3826294,137.5710144,124.8803787,102.9788208,0.001581154,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
96,3,893,294,31,volvo S40/V40,volvo,S40/V40,6,8,3,0,27,7147,1731,85,1200,5,4,448,172,141,5.900000095,7.800000191,10.30000019,8,195,10.5,36300,0.839822054,16525.73438,14736.83008,2.463216305,2.196574211,116.7583313,107.9401245,120.7606659,103.5505905,0.891750455,0.150000006,81900000,3.54E+12,2.95241E+12,1.6116E+12,1.3441E+12,19677.66016,16411.44141
97,3,893,294,31,volvo S40/V40,volvo,S40/V40,6,8,3,0,27,15422,1588,77,1200,5,4,448,172,139,6.599999905,8.5,11.80000019,8.966667175,185,12.69999981,34950,0.786549866,14598.61914,12963.40527,2.696050882,2.394062042,119.2762375,110.4830399,122.8763962,104.6674423,0.887988448,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
98,3,893,294,31,volvo S40/V40,volvo,S40/V40,6,8,3,0,27,22971,1588,77,1230,5,4,448,172,139,6.599999905,8.5,11.80000019,8.966667175,185,13,35700,0.779873729,14985.40332,13297.92188,2.684629917,2.382318258,121.5962906,110.2986755,124.0390778,104.2550735,0.887391686,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,893,294,31,volvo S40/V40,volvo,S40/V40,6,8,3,0,5,18536,1587,80,1230,5,4,448,172,139,6.599999905,8.5,11.80000019,8.966667175,185,13,36183,0.770906925,14163.03418,12569.93262,2.878535748,2.55474925,124.2774963,111.3492889,124.8803787,102.9788208,0.887516916,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,900,2,1,alfa 156,alfa romeo,156,3,5,4,0,4,9734,1598,88,1230,5,4,443,174.5,142,6.400000095,11.39999962,11.39999962,9.733333588,200,10.5,36300,0.79298085,15237.25879,15.45271301,2349.102051,2.382318258,138.2105865,126.2884521,124.0390778,104.2550735,0.00101414,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,900,2,1,alfa 156,alfa romeo,156,3,5,4,0,4,12325,1598,88,1230,5,4,443,174.5,142,6.400000095,11.39999962,11.39999962,9.733333588,200,10.5,36600,0.779791415,14326.25879,14.4709816,2529.199463,2.55474925,140.5113983,125.198616,124.8803787,102.9788208,0.001010102,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,901,28,4,citroen xsara,citroen,xsara,1,3,3,0,16,14888,1360,55,1030,5,3,417,170,140,5.800000191,9.699999809,9.699999809,8.399999619,175,14.10000038,25150,0.549406826,10556.94336,3141.255371,8.006353378,2.382318258,115.9778519,97.07524109,124.0390778,104.2550735,0.29755348,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,901,28,4,citroen xsara,citroen,xsara,1,3,3,0,16,14364,1360,55,1030,5,3,417,170,140,5.800000191,9.699999809,9.699999809,8.399999619,175,14.10000038,24900,0.530513823,9746.553711,2906.074951,8.568258286,2.55474925,116.6212311,95.64893341,124.8803787,102.9788208,0.298164368,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,903,44,35,daewoo lanos,daewoo,lanos,4,7,2,0,29,9644,1349,55,1005,5,3,407.5,168,143,5.900000095,11.39999962,11.39999962,9.566666603,170,15,20500,0.447826654,8605.063477,11.26598549,1819.636597,2.382318258,159.0932159,140.4620209,124.0390778,104.2550735,0.001309228,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,903,44,35,daewoo lanos,daewoo,lanos,4,7,2,0,29,4082,1349,55,1005,5,3,407.5,168,143,5.900000095,11.39999962,11.39999962,9.566666603,170,15,20500,0.436768413,8024.270996,12.68760681,1615.75,2.55474925,160.3826294,137.5710144,124.8803787,102.9788208,0.001581154,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,904,41,35,daewoo nubira,daewoo,nubira,4,7,3,0,29,6742,1598,78,1080,5,4,447,170,142,6.800000191,12.19999981,12.19999981,10.39999962,185,11,29990,0.655137658,12588.57813,16.48131371,1819.636597,2.382318258,159.0932159,140.4620209,124.0390778,104.2550735,0.001309228,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,904,41,35,daewoo nubira,daewoo,nubira,4,7,3,0,29,2798,1598,78,1080,5,4,425,170,142,6.800000191,12.19999981,12.19999981,10.39999962,185,11,26990,0.575042903,10564.6377,16.70431709,1615.75,2.55474925,160.3826294,137.5710144,124.8803787,102.9788208,0.001581154,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
97,3,908,61,7,fiat marea,fiat,marea,3,5,3,0,4,16782,1581,76,1140,5,4,439,174,142,5.699999809,7.5,9.699999809,7.633333206,187,10.69999981,30190,0.679426074,12610.36621,12.82072735,2354.780518,2.394062042,135.5465393,126.1458588,122.8763962,104.6674423,0.001016682,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
98,3,908,61,7,fiat marea,fiat,marea,3,5,3,0,4,13047,1581,76,1140,5,4,439,174,142,5.699999809,7.5,9.699999809,7.633333206,187,10.69999981,30453,0.66525197,12782.92676,12.96367645,2349.102051,2.382318258,138.2105865,126.2884521,124.0390778,104.2550735,0.00101414,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,908,61,7,fiat marea,fiat,marea,3,5,3,0,4,10312,1581,76,1140,5,4,439,174,142,6.5,11.30000019,11.30000019,9.699999809,187,10.69999981,31540,0.671984196,12345.63477,12.47034931,2529.199463,2.55474925,140.5113983,125.198616,124.8803787,102.9788208,0.001010102,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,909,68,7,fiat palio,fiat,palio,3,5,1,0,4,8426,1242,54,1025,5,5,413,162.5,152,5.900000095,9.600000381,9.600000381,8.366666794,166,13.19999981,24158,0.527736425,10140.54297,10.28392982,2349.102051,2.382318258,138.2105865,126.2884521,124.0390778,104.2550735,0.00101414,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,909,68,7,fiat palio,fiat,palio,3,5,1,0,4,9160,1242,54,1025,5,5,374,161,145,5.5,9.300000191,9.300000191,8.033333778,166,13.19999981,24200,0.515599787,9472.553711,9.568244934,2529.199463,2.55474925,140.5113983,125.198616,124.8803787,102.9788208,0.001010102,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
97,3,910,83,8,ford ka,ford,ka,2,10,1,1,5,60636,1297,37,870,4,3,362,164,140,5.5,8.800000191,8.800000191,7.700000286,155,15.39999962,16750,0.376958817,6996.477051,82.49095154,203.0525665,2.394062042,135.8202209,120.1705017,122.8763962,104.6674423,0.011790356,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
98,3,910,83,8,ford ka,ford,ka,2,10,1,1,5,56166,1297,37,870,4,3,362,164,140,4.800000191,7.900000095,7.900000095,6.866666794,147,17.70000076,17000,0.371368438,7135.90625,84.02805328,202.313385,2.382318258,138.2983704,119.3722382,124.0390778,104.2550735,0.011775387,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,910,83,8,ford ka,ford,ka,2,10,1,1,5,38176,1299,44,875,4,3,362,164,140,5.400000095,7.400000095,7.400000095,6.733333588,151,15.89999962,17500,0.372851074,6849.987305,80.52005768,217.3371429,2.55474925,141.5123749,120.1887589,124.8803787,102.9788208,0.011754775,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,914,161,16,mercedes A,mercedes,A,2,4,2,1,12,76486,1397,60,1010,5,5,358,172,160,5.300000191,9.399999619,9.399999619,8.033332825,170,12.89999962,30972,0.676589608,13000.78223,13000.78223,2.382318258,2.382318258,124.0390778,104.2550735,124.0390778,104.2550735,1,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,914,161,16,mercedes A,mercedes,A,2,4,2,1,12,100451,1397,60,1020,5,5,357.5,172,158,5.599999905,9.800000191,9.800000191,8.399999619,170,12.89999962,31320,0.667296886,12259.52051,12259.52051,2.55474925,2.55474925,124.8803787,102.9788208,124.8803787,102.9788208,1,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,919,243,24,saab 9.5,saab,9.5,6,11,5,0,15,3034,1985,110,1485,5,4,481,179,145,7.300000191,13.5,13.5,11.4333334,215,10,62300,1.360956192,26150.99805,5760.567383,10.81490707,2.382318258,123.8499146,119.1541824,124.0390778,104.2550735,0.220280975,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,919,243,24,saab 9.5,saab,9.5,6,11,5,0,15,3822,1985,110,1485,5,4,481,179,145,7.199999809,13.5,13.5,11.39999962,215,9.800000191,54490,1.160951734,21328.9043,4775.886719,11.40939999,2.55474925,124.1620026,120.0861282,124.8803787,102.9788208,0.223916173,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
97,3,920,251,25,seat arosa,seat,arosa,5,4,1,0,26,9415,999,37,940,4,3,354,164,146,5,7.800000191,7.800000191,6.866666794,151,17.39999962,16385,0.368744493,6844.016602,6844.016602,2.394062042,2.394062042,122.8763962,104.6674423,122.8763962,104.6674423,1,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
98,3,920,251,25,seat arosa,seat,arosa,5,4,1,0,26,14104,999,37,865,4,3,354,164,146,4.699999809,7.5,7.5,6.566666603,151,17.39999962,16490,0.360227406,6921.829102,6921.829102,2.382318258,2.382318258,124.0390778,104.2550735,124.0390778,104.2550735,1,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,920,251,25,seat arosa,seat,arosa,5,4,1,0,26,17769,999,37,865,4,3,353.5,164,146,4.699999809,7.5,7.5,6.566666603,151,17.39999962,16990,0.361985147,6650.358887,6650.358887,2.55474925,2.55474925,124.8803787,102.9788208,124.8803787,102.9788208,1,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
97,3,921,253,26,skoda octavia,skoda,octavia,9,2,3,0,26,7988,1598,55,1160,5,5,451,173,143,5.199999809,7.099999905,9.5,7.266666412,170,14.60000038,22950,0.516489863,9586.217773,520.149292,44.12194824,2.394062042,298.1481323,254.7952576,122.8763962,104.6674423,0.054260116,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
98,3,921,253,26,skoda octavia,skoda,octavia,9,2,3,0,26,24872,1598,55,1160,5,5,451,173,143,5.900000095,10.60000038,10.60000038,9.033333778,170,14.39999962,23654,0.516726434,9928.984375,548.2347412,43.14575195,2.382318258,329.9825439,267.1404724,124.0390778,104.2550735,0.055215593,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,921,253,26,skoda octavia,skoda,octavia,9,2,3,0,26,38615,1598,55,1165,5,5,451,173,143,5.800000191,10.80000019,10.80000019,9.133333206,170,14.39999962,24850,0.529448509,9726.982422,516.8980103,48.07524872,2.55474925,336.9622803,269.8182983,124.8803787,102.9788208,0.053140637,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
97,3,924,292,31,volvo S70/V70,volvo,S70/V70,6,1,4,0,27,17668,1984,93,1430,5,4,472,176,140,8.100000381,13.39999962,13.39999962,11.63333321,195,11.69999981,47800,1.075739145,19966.06641,966.562561,49.45360184,2.394062042,117.0396271,105.1385269,122.8763962,104.6674423,0.048410267,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
98,3,924,292,31,volvo S70/V70,volvo,S70/V70,6,1,4,0,27,15883,1984,93,1430,5,4,472,176,140,8.100000381,13.39999962,13.39999962,11.63333321,195,11.69999981,48800,1.06604588,20484.24805,990.9802246,49.24417114,2.382318258,118.1641846,103.1501617,124.0390778,104.2550735,0.04837767,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,924,292,31,volvo S70/V70,volvo,S70/V70,6,1,4,0,5,11860,2435,103,1430,5,4,472,176,140,8,13.39999962,13.39999962,11.59999943,205,10.19999981,51243,1.091771841,20057.9375,972.4841919,52.69288635,2.55474925,119.4997101,102.4192429,124.8803787,102.9788208,0.048483759,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
97,3,926,291,31,volvo S90/V90,volvo,S90/V90,6,11,5,0,27,3562,2922,132,1600,4,4,487,175,141,9,13,13,11.66666698,210,9.699999809,55500,1.249027729,23182.35742,5258.028809,10.55528641,2.394062042,123.8443985,119.6182251,122.8763962,104.6674423,0.226811662,0.150000006,82060000,3.6463E+12,3.01068E+12,1.52306E+12,1.25756E+12,18560.32227,15324.90137
99,3,930,1,1,alfa 166,alfa romeo,166,3,5,5,0,4,3573,1970,114,1420,5,4,472,181.5,142,7.300000191,13.80000019,13.80000019,11.63333321,213,9.600000381,52500,1.118553281,20549.96289,20.75755692,2529.199463,2.55474925,140.5113983,125.198616,124.8803787,102.9788208,0.001010102,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,932,45,35,daewoo matiz/M,daewoo,matiz,4,7,1,0,29,1987,796,37,750,4,5,350,149.5,147,5,7,7,6.333333492,143,,14900,0.325493515,6254.412109,8.188447952,1819.636597,2.382318258,159.0932159,140.4620209,124.0390778,104.2550735,0.001309228,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,932,45,35,daewoo matiz/M,daewoo,matiz,4,7,1,0,29,4389,796,38,725,5,5,359.5,149.5,148,5.199999809,8.399999619,8.399999619,7.333333015,144,17,14900,0.317456067,5832.274902,9.221723557,1615.75,2.55474925,160.3826294,137.5710144,124.8803787,102.9788208,0.001581154,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,933,40,35,daewoo leganza,daewoo,leganza,4,7,4,0,29,1449,1998,98,1370,5,4,467,178,143,7.099999905,13,13,11.03333282,206,10.19999981,37490,0.818976641,15736.77246,20.6030159,1819.636597,2.382318258,159.0932159,140.4620209,124.0390778,104.2550735,0.001309228,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
98,3,934,51,5,daihatsu sirion,daihatsu,sirion,4,6,1,0,3,2368,989,41,810,5,5,367.5,160,145,4.900000095,6.699999809,6.699999809,6.099999905,135,,16790,0.366780967,7047.756836,94.30031586,178.0481873,2.382318258,109.6989975,92.21363068,124.0390778,104.2550735,0.013380188,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,934,51,5,daihatsu sirion,daihatsu,sirion,4,6,1,0,3,2961,989,41,810,5,5,367.5,159.5,145,4.800000191,6.599999905,6.599999905,6,145,16,16790,0.357723981,6572.07373,109.4185257,153.4475098,2.55474925,109.3468323,89.11408234,124.8803787,102.9788208,0.016649012,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,935,70,7,fiat seicento,fiat,seicento,3,16,1,0,4,14290,899,29,720,5,3,332,150,145,4.699999809,6.599999905,6.599999905,5.966666698,140,18,14800,0.323309004,6212.436035,3101.821533,4.771389961,2.382318258,923.9215698,564.6734619,124.0390778,104.2550735,0.499292284,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,936,80,8,ford focus,ford,focus,2,4,2,1,5,112933,1388,55,1070,5,3,415,170,148,5.199999809,8.5,8.5,7.400000095,171,14.10000038,25850,0.550754309,10118.41016,10118.41016,2.55474925,2.55474925,124.8803787,102.9788208,124.8803787,102.9788208,1,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,939,104,10,hyundai atos,hyundai,atos,4,7,1,0,7,4936,999,40,800,5,5,349.5,149.5,159,5,8,8,7,150,,15990,0.349304795,6711.949707,8.78746891,1819.636597,2.382318258,159.0932159,140.4620209,124.0390778,104.2550735,0.001309228,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,939,104,10,hyundai atos,hyundai,atos,4,7,1,0,7,4918,999,40,800,5,5,349.5,149.5,161,5.400000095,8,8,7.133333206,142,15.10000038,15990,0.340679348,6258.931152,9.896332741,1615.75,2.55474925,160.3826294,137.5710144,124.8803787,102.9788208,0.001581154,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,943,119,34,kia shuma,kia,shuma,4,7,3,0,9,3796,1498,65,1040,5,5,442.5,171,141,6.099999905,11,11,9.366666794,170,11.80000019,22390,0.477036327,8764.069336,13.85734177,1615.75,2.55474925,160.3826294,137.5710144,124.8803787,102.9788208,0.001581154,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,947,154,15,mazda demio,mazda,demio,4,6,1,0,11,3349,1323,46,910,5,5,380,167,153,6,9,9,8,170,,21990,0.480376005,9230.504883,123.5058899,178.0481873,2.382318258,109.6989975,92.21363068,124.0390778,104.2550735,0.013380188,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,947,154,15,mazda demio,mazda,demio,4,6,1,0,11,9063,1323,46,950,5,5,381,167,154,6,8.699999809,8.699999809,7.799999714,158,13.19999981,21990,0.468514025,8607.498047,143.3063354,153.4475098,2.55474925,109.3468323,89.11408234,124.8803787,102.9788208,0.016649012,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,948,155,37,MCC smart,MCC,smart,2,3,1,1,30,6318,599,33,680,2,3,250,145,155,4,4,4,4,130,,16480,0.360008955,6917.631348,2058.365234,8.006353378,2.382318258,115.9778519,97.07524109,124.0390778,104.2550735,0.29755348,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,948,155,37,MCC smart,MCC,smart,2,3,1,1,30,37856,599,33,720,2,3,250,151.5,153,4.800000191,7,7,6.266666889,135,18.89999962,15980,0.340466291,6255.01709,1865.023193,8.568258286,2.55474925,116.6212311,95.64893341,124.8803787,102.9788208,0.298164368,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,951,208,20,peugeot 206,peugeot,206,1,3,1,0,16,43844,1124,44,910,5,3,383.5,165,143,5.099999905,8.199999809,8.199999809,7.166666508,158,16.5,19990,0.425902456,7824.642578,2333.029541,8.568258286,2.55474925,116.6212311,95.64893341,124.8803787,102.9788208,0.298164368,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,952,244,24,saab 9.3,saab,9.3,6,11,4,0,15,4770,1985,96,1295,5,5,464,171,144,7.400000095,14.19999981,14.19999981,11.9333334,200,11,40650,0.888007522,17063.21094,3758.700928,10.81490707,2.382318258,123.8499146,119.1541824,124.0390778,104.2550735,0.220280975,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,952,244,24,saab 9.3,saab,9.3,6,11,4,0,15,4102,1985,96,1295,5,3,464,171,143,6.800000191,13.10000038,13.10000038,11,200,11,39550,0.84264344,15480.97168,3466.439941,11.40939999,2.55474925,124.1620026,120.0861282,124.8803787,102.9788208,0.223916173,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
98,3,953,282,29,toyota avensis,toyota,avensis,4,12,3,0,25,21843,1587,81,1195,5,4,449,171,143,6.099999905,10.60000038,10.60000038,9.100000381,195,11.69999981,33900,0.740552366,14229.83691,41707.87109,0.812796235,2.382318258,129.1266632,125.8106232,124.0390778,104.2550735,2.931015253,0.159999996,82020000,3.7546E+12,2.77135E+12,1.57603E+12,1.1633E+12,19215.16406,14183.12207
99,3,953,282,29,toyota avensis,toyota,avensis,4,12,3,0,25,20703,1587,81,1195,5,4,449,171,143,6.099999905,10.60000038,10.60000038,9.100000381,195,11.69999981,33900,0.72226578,13269.4043,40085.73047,0.845687509,2.55474925,131.124054,127.1385651,124.8803787,102.9788208,3.020914078,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,955,291,31,volvo S80,volvo,S80,6,1,5,0,5,6575,2435,103,1490,5,4,482,183,145,8.600000381,8.600000381,8.600000381,8.600000381,205,11,54568,1.16261363,21359.43555,1035.585693,52.69288635,2.55474925,119.4997101,102.4192429,124.8803787,102.9788208,0.048483759,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,962,96,9,honda logo,honda,logo,4,6,1,0,6,4425,1343,48,940,5,3,378.5,164.5,152,5.5,7.800000191,7.800000191,7.033333302,152,14.5,19450,0.414397359,7613.271484,126.7534409,153.4475098,2.55474925,109.3468323,89.11408234,124.8803787,102.9788208,0.016649012,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,977,229,23,rover 75,rover,75,7,12,4,0,2,4810,1796,88,1315,5,4,474.5,178,143,6.099999905,10.80000019,10.80000019,9.233333588,195,11.60000038,44900,0.956629336,17575.11133,53092.89844,0.845687509,2.55474925,131.124054,127.1385651,124.8803787,102.9788208,3.020914078,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,978,287,29,toyota yaris,toyota,yaris,4,6,1,0,25,17365,998,50,820,5,3,361,166,150,5,8,8,7,156,12,19310,0.411414534,7558.47168,125.8410797,153.4475098,2.55474925,109.3468323,89.11408234,124.8803787,102.9788208,0.016649012,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,979,306,30,volkswagen lupo,VW,lupo,2,4,1,1,26,61026,999,37,895,4,3,352.5,164,146,4.800000191,7.599999905,7.599999905,6.666666508,152,17.89999962,18450,0.393091559,7221.84375,7221.84375,2.55474925,2.55474925,124.8803787,102.9788208,124.8803787,102.9788208,1,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
99,3,980,300,30,volkswagen bora,VW,bora,2,4,2,1,26,42378,1595,74,1185,5,4,473.5,173.5,144,6,10.60000038,10.60000038,9.066666603,188,11.69999981,33100,0.705221176,12956.26172,12956.26172,2.55474925,2.55474925,124.8803787,102.9788208,124.8803787,102.9788208,1,0.159999996,82020000,3.84966E+12,,1.50686E+12,,18371.91016,
83,4,1,5,1,alfa 33,alfa romeo,33,3,5,2,1,1,25344,1350,58,890,5,5,401.5,161,130.5,5.800000191,7.900000095,9.600000381,7.766666889,165,,12444000,1.11986351,7545.187012,7545.187012,1649.263306,1649.263306,62.71666718,71.46058655,62.71666718,71.46058655,1,0.180000007,56840000,6.3161E+14,1.07378E+15,3.82965E+11,6.51069E+11,6737.595215,11454.41113
